X;Result
4.2200000000;26.1229753467
4.2300000000;26.4316603055
4.2400000000;26.7436323886
4.2500000000;27.0589242624
4.2600000000;27.3775688787
4.2700000000;27.6995994772
4.2800000000;28.0250495870
4.2900000000;28.3539530289
4.3000000000;28.6863439171
4.3100000000;29.0222566611
4.3200000000;29.3617259681
4.3300000000;29.7047868445
4.3400000000;30.0514745983
4.3500000000;30.4018248409
4.3600000000;30.7558734891
4.3700000000;31.1136567672
4.3800000000;31.4752112090
4.3900000000;31.8409008745
4.4000000000;32.2101211180
4.4100000000;32.5832244443
4.4200000000;32.9602486594
4.4300000000;33.3412318895
4.4400000000;33.7262125831
4.4500000000;34.1152295131
4.4600000000;34.5083217788
4.4700000000;34.9055288082
4.4800000000;35.3068903599
4.4900000000;35.7124465255
4.5000000000;36.1222377315
4.5100000000;36.5363047416
4.5200000000;36.9546886589
4.5300000000;37.3774309279
4.5400000000;37.8045733368
4.5500000000;38.2361580195
4.5600000000;38.6722274583
4.5700000000;39.1128244855
4.5800000000;39.5579922858
4.5900000000;40.0077743989
4.6000000000;40.4622147211
4.6100000000;40.9213575080
4.6200000000;41.3852473766
4.6300000000;41.8539293076
4.6400000000;42.3274486475
4.6500000000;42.8058511111
4.6600000000;43.2891827835
4.6700000000;43.7774901228
4.6800000000;44.2708199620
4.6900000000;44.7692195114
4.7000000000;45.2727363611
4.7100000000;45.7814184831
4.7200000000;46.2953142337
4.7300000000;46.8144723559
4.7400000000;47.3389419818
4.7500000000;47.8687726346
4.7600000000;48.4040142314
4.7700000000;48.9447170853
4.7800000000;49.4909319079
4.7900000000;50.0432424376
4.8000000000;50.6006538777
4.8100000000;51.1637324451
4.8200000000;51.7325304867
4.8300000000;52.3071007601
4.8400000000;52.8874964364
4.8500000000;53.4737711024
4.8600000000;54.0659787633
4.8700000000;54.6641738447
4.8800000000;55.2684111956
4.8900000000;55.8787460905
4.9000000000;56.4952342320
4.9100000000;57.1179317534
4.9200000000;57.7468952211
4.9300000000;58.3821816369
4.9400000000;59.0238484409
4.9500000000;59.6719535138
4.9600000000;60.3265551796
4.9700000000;60.9877122077
4.9800000000;61.6554838160
4.9900000000;62.3299296731
5.0000000000;63.0111099011
